     MBA.cp7	MBA.cp4	MBA.cx2	MBA.cc2	MBA.cc4	MBA.cx1	MBA.cp3	MBA.cp6	MBA.cp5	MBA.cc6	MBA.cx4	MBA.cp2	MBA.cc3	MBA.cp1	MBA.cx3	MBA.cc5	MBA.cx5	MBA.cc1
37906_at	3.90155834598012	3.87668239790681	4.15195439211109	3.99342629822405	3.8008563339086	3.90470814472476	3.88337020990737	3.86992375969284	3.8839666137031	3.95711172147266	3.75037502941707	3.96443666644295	3.7976170241483	3.73807371824845	3.86902754303603	3.84906536680017	3.97618819411011	3.62698001902903
37907_at	5.3124042452718	5.14880389093507	5.11409283345394	5.46019531085834	5.53469260883909	5.32785095724925	5.67619728156921	5.7837191057877	5.89452571754993	5.93484038310124	5.9961105564476	5.56113492675366	5.65760883905984	5.6731692951011	5.83828940772771	5.72345503329498	5.51600458059513	5.8849456187784
37908_at	3.74000271390138	4.50243696668563	3.85537753370951	3.96125137430342	4.38757282795894	4.24933001482565	4.18424031202625	4.83484297230676	4.34349449319996	4.10153248388716	4.52689534624242	4.08916703037344	4.20208619746552	4.28200973270667	4.69772418056056	4.05903360803506	3.8221166372258	4.51303900808548
37909_at	4.0889314664008	3.89631926805564	3.89949480893618	3.96912219232547	3.85663875403347	4.28722009933728	4.17251240282542	4.27275993917054	4.2229645138148	4.25832894778771	3.96581060044856	4.12765371839105	4.34812156172506	4.04753368503841	3.96721803407758	3.97282911109605	4.27468021844432	3.77307561390358
37910_at	5.94937914140165	5.79180638629634	5.59726613494463	6.05171659589125	5.68787634222432	5.8426697224525	5.75748414114649	5.80629561692124	5.86806561911749	5.97809557428718	5.67043486071851	5.73027927596079	5.59254881359296	5.78390326894077	5.96041459385219	5.84004577937888	6.23170731527129	5.87007309236879
37911_at	5.93720255311121	5.57572637269178	5.18391107654466	5.48593941225415	5.53818094962548	5.74820914466962	6.10654303826569	5.73762237488044	5.99269671686380	5.78069923439299	6.14642391362615	5.85721708435199	6.07763441469276	6.15183539104552	5.86752700739319	5.98548589581979	5.79360978587266	6.22280267017254
37912_at	6.10775526703816	6.05367911228867	6.15749130462015	6.1813837363426	6.28129575208171	6.17019358539992	6.06170274855767	5.99641434236048	6.08786409877388	6.16415551438191	6.17730842705093	6.04135068260123	6.21686547471342	6.05626714373718	6.1242223889558	6.12233500332410	6.3571262398609	6.24471776327025
37913_at	4.94754930352756	4.91830143351104	5.44717008661157	5.09452042152802	5.29055619684005	5.02834514305131	5.07101837889025	4.96244132866374	5.0707342432744	4.92629776299609	5.12283689096336	5.13123560053708	4.95131550350926	4.9518031787682	4.97207625854766	5.22474221045841	4.8824960798453	4.95368074195377
37914_at	5.24501115971285	5.30370529939151	4.94973021514439	5.69404770531224	5.04637042257183	5.15718347803304	5.05293772725922	4.66494919930624	5.67829724440038	5.27859397142374	4.63449440023644	5.04993996672094	5.41704658532442	4.64079810559151	4.76720732100005	5.78805928750828	5.15843043347952	4.83901473880527
37915_at	7.10465294513978	7.36897736461784	7.08951303134616	7.73402807918304	7.37309895509205	7.29811216196801	6.34211456300596	6.38153441219049	6.55271466549666	6.86577678172545	6.50239266566442	6.31612290698112	6.41612969472653	6.22230725987888	6.34899943895744	6.60162067048477	6.72360199726533	6.60095778699808
37916_at	7.14599452854694	7.01629083366981	7.11683038533827	6.75197358863655	6.96711536447724	7.06996035065143	7.47038265911692	7.24890390264086	7.55586394285024	7.29768500563818	7.34578348199454	7.32406642166356	7.50784534340581	7.51342469238935	7.31762982413438	7.54882026871308	7.01918738811882	7.31766037404479
37917_at	4.61107488721149	4.76863240360775	4.28110840815422	4.65367525001724	4.5559727511381	4.40944030634551	4.33715530179797	4.52197871248207	4.37625084284347	4.42661358080888	4.47513540635425	4.40817822336816	4.46867904594654	4.31698107145331	4.66229519229096	4.52313489031957	4.36777757766819	4.61845681905358
37918_at	4.31183684010812	4.62012200928016	4.57525216465929	4.46749115561665	4.85200958103709	4.54295396643786	4.63762972095044	5.23157580968296	4.32885636097583	4.33306146684175	5.59900809277018	4.7342749911927	4.82110469892757	4.70290386369988	5.18304752479254	4.30684734692322	4.39936798677041	5.88671030384376
37919_at	3.9018279817523	3.6581377739339	4.32776184974456	3.9574079144866	3.82098707485719	3.85313775105099	3.90432840467558	3.79921092569904	4.09571497063063	4.31966163585935	3.77625207251458	3.91745047222036	4.04641372448565	3.9242091740156	3.97084460788503	3.87366423505806	4.25683607815628	3.79979793358281
37920_at	5.06681440833186	5.05566706627164	5.52710521243185	5.04177269518598	4.87257696155433	5.16914892610435	4.98539275039121	5.07621924808183	5.05833592858708	5.09982818527697	5.04326146026833	5.08821818096082	5.19007809672641	4.96091372052725	4.94839071274904	4.95344590679648	5.07542091739939	4.7534552088525
37921_at	9.00655775624136	9.43109216325798	9.21315912254956	9.35982250401157	8.78896924381564	8.81655036856666	8.08016069277619	8.09993245245848	8.29129489768227	8.24141932701275	7.81360937538294	8.17302718758228	8.2366892486361	8.23731635154575	8.58784208317562	8.78155830016331	8.26148736432284	8.26490817997036
37922_at	5.97053309163753	6.15577215867952	6.12758224844439	5.95082827237257	6.04844205638042	6.18577207323389	6.13914945432458	6.28825059271192	5.95715425197296	6.1194385994992	6.05657695996807	6.0997084698075	6.23995830258506	6.04348587267102	6.31432901918278	5.929205246879	6.07728412250789	6.02864413639873
37923_at	4.40566226867126	4.43740119041766	5.56695573707208	4.40585024122509	4.71694324934362	4.55989609767795	4.66347093171983	4.44383886560488	4.67368803092111	4.7625428868839	4.53041749055567	4.57441140217517	4.61585962008523	4.54875871137942	4.47619215254295	4.60409323075252	4.74890292536327	4.36038080023911
37924_g_at	5.51734367288307	5.6862026483037	5.77556450182285	5.54382182404815	5.75732157250743	5.81260446528698	5.55344100555541	5.55789567647062	5.59473378100421	5.69658025602609	5.60862599198456	5.63992019390796	5.55034607074455	5.37212959568282	5.35399694104338	5.46741718641157	5.52889773443219	5.69155576848413
37925_r_at	5.43718683577264	5.39691930265838	6.29262459028786	6.16653982231807	5.19379663303608	5.76712279583366	5.07729970165748	4.77379962194174	4.97264026548728	5.59153356589283	4.92303628136307	5.28701566786457	5.27644426830584	5.00991017550223	5.35635278252865	5.27362792719715	5.73179564054722	4.98099650200888
37926_at	5.51562786319561	5.35369890406297	5.39739550396052	5.51452764885353	4.95332376854122	5.0828989173906	5.20600740965569	5.15233996941244	5.14866320641971	5.41184658664653	4.95956971809674	5.14252853744598	5.14629513479483	5.05409430490882	5.14344806569526	5.14904426040323	5.49781894341547	4.91855441760462
37927_at	4.50391915880701	4.601873105812	4.90411048601373	4.69540156582032	4.5875393909444	4.54179716480587	4.6122550249402	4.6028946152084	4.70309822805931	4.70772855208981	4.58652005226618	4.64961194501597	4.59384704566638	4.58251499127408	4.43929039827438	4.64298292401277	4.7692612564192	4.51879862737012
37928_at	7.5298284639792	7.27379043995436	6.6961431603145	6.89138501402742	7.81088875788459	7.37488578389190	7.52660671151849	7.23991505842462	7.42542568098451	6.69401901763669	7.89589086375768	7.61491072903148	7.22532425539174	7.5278768799892	6.86277799167128	7.19287946029657	6.59814134443211	7.71059232429518
37929_at	8.26320884245328	8.87916114525826	8.02647719448174	8.67739952163073	7.78967676360059	8.37524394845955	6.90753561798772	7.26251678841246	6.95906759209942	7.66257734247401	7.19698920518149	6.75353541741627	6.74749919527119	7.58500852913163	7.63469669256936	7.66025723281812	8.29805485586381	7.81536909470501
37930_at	3.69868612420714	3.66465332220301	3.06055167206505	3.47610903748797	3.57373882894869	3.43208491073407	3.37068728636107	3.38913124026334	3.32129360559637	3.25897585394302	3.4834288765524	3.13433136110963	3.23809350141843	3.41267841452798	3.4294005568053	3.39680587101157	3.23002987279084	3.5905911115494
37931_at	6.85571624571415	6.82692557161338	6.71479916023843	6.87174033363983	6.81743847777108	6.83563246191529	6.69204414029421	6.65593412808928	6.70126341608066	6.81979616907618	6.59739425367008	6.69505811537193	6.7312654855805	6.57526404074904	6.76237908028991	6.67546972492868	6.57820302480762	6.53915197367597
37932_at	5.24318642291878	5.33177912240148	5.41094071208552	5.2587028874599	4.78540308216241	5.34828273130402	4.83606807887249	5.0680167833103	5.04744757950473	4.98225471973816	4.92275309726378	5.11794648100676	4.94583210330357	5.01788377033608	5.07203166976783	5.23477344871587	5.29662855896788	4.90727514284325
37933_at	2.64942043889075	2.69210713338289	2.82326508299255	2.72949391417262	2.74468234008875	2.64834476174786	2.64132293621874	2.61000209084405	2.58890014408339	2.64625873368375	2.49688977825829	2.53397452123408	2.50480481977162	2.71737189119495	2.52381935046505	2.66447635920921	2.74353195767791	2.7493910008075
37934_at	3.00753199155476	3.00382353500461	3.33324340558149	3.16338909017521	3.15476697942891	2.96749419932651	3.10815552153584	2.98320700824356	3.27612932944582	3.30338066579964	3.12196251769146	3.26037324976855	3.08575030859872	3.11367894801888	3.05379691420385	3.0137743775279	3.21538871359856	2.96598887585043
37935_at	4.92482941616443	4.9417066265444	4.58287830420803	5.14159787941289	5.34151261957774	4.90167420422591	4.90795467493643	5.04986635657103	5.07212694314155	5.01149210479617	5.46045926280461	5.12560732945058	5.17611684164631	5.26212966842174	5.01585732010361	5.10057499948994	5.00440868770559	5.39704533052873
37936_at	5.17426263717785	5.16710562896209	4.9105856923499	5.36560171878151	5.54794043570107	5.18926011388015	5.28963194605106	5.21791309321043	5.24797469462522	5.32642880287955	5.44978466847703	5.1281682078432	5.31483641322463	5.23253152824345	5.03574734586484	5.1749855450586	5.32480276492067	5.34582492363468
37937_at	4.23547779803592	4.29047691364418	4.81307580577344	4.37991846916818	4.27916342821124	4.4043692315368	4.35297748571515	4.4472053693862	4.43750011890638	4.59132076717185	4.38077179130171	4.57650821473642	4.44106826655845	4.33413375987998	4.33778175786978	4.49531074596493	4.62615001810786	4.30765238510416
37938_at	4.05240754911081	3.98862402005256	3.63566108075324	3.79182267879669	4.03506604795301	3.73098100391443	3.74089307475316	3.89532344699852	3.62206135717436	3.61799051841595	3.76934360099874	3.62944811618419	3.84135874047459	3.78401998029977	3.90706685578825	3.6604603013239	3.45932289778485	3.84643306077123
37939_at	7.58751034196366	7.54393953547289	7.71983551825238	7.64409020070527	7.62498567599688	7.68389149593054	7.56896408004295	7.62172717373325	7.56972967393567	7.56503323317423	7.48002511644065	7.69461070120872	7.65895577629155	7.48075287299283	7.56471947050924	7.48791351609136	7.49274174871917	7.43267282157406
37940_f_at	6.21461261027645	6.25225310755291	6.17782546842683	6.13840124686148	6.28523478920136	6.29719264254958	6.26261165704222	6.3634254793438	6.19357547957441	6.20816975394743	6.25122900526175	6.304996130542	6.25547833517633	6.0615092273658	6.23848202948577	6.14320317742462	6.32245622857145	6.12128729420524
37941_at	4.99605148780043	5.14170669001741	5.03642459059998	5.14624238740054	4.97468840646758	5.28484887694598	5.01588635658572	4.98816742067847	5.16738901119299	4.96201944603833	4.98860102912523	5.1145646900358	5.01011298222988	4.90210298173294	4.90537699902553	4.93094835072225	5.16576779283734	5.01914661172181
37942_at	6.39503423977728	6.42252664654217	6.55614961959691	6.5950191916712	5.99219365529019	6.27026097462146	6.45364025353202	6.45224821589969	6.52674439621863	6.80445326243814	5.7693477205947	6.53081367718582	6.48185957790933	6.45522932326113	6.50168748772819	6.47956252545389	6.84151706042717	5.76597781018641
37943_at	4.88707180234918	4.66926179775303	4.73103543739273	4.71210175695822	4.88283247129487	4.62388456845284	4.64482134195647	4.49938700783653	4.44350215318186	4.54800849076221	4.63115345229611	4.48816905657837	4.33443782548512	4.51927182219382	4.57392447371585	4.36809056403759	4.48943510398369	4.58881359126257
37944_at	3.03668992421441	3.32586262646907	2.72228271800317	2.75767116003732	3.34360340794073	2.97797317492136	3.24323213825762	3.79933171329105	2.89588400071532	3.13685021481879	3.88879202031838	3.29304182626498	3.28295040977959	3.50650604423595	3.8049113387131	3.14544280921662	3.50406397285042	4.00367233252482
37945_at	7.72225721320277	7.29720281863585	7.45231120789289	7.17381830556118	7.46153474846847	7.12248366778311	7.96455187468647	7.81868740041538	8.0292583499716	8.06567583316579	7.72396259021553	7.83814196681767	7.94953049670155	8.22970307619575	7.91709288326066	8.15477940347763	8.16128719351019	7.90995090521705
37946_at	4.367262977118	4.35121207588079	4.45947433331676	4.32216727639463	4.43227720217016	4.51413832098426	4.17272548661302	4.28317986602163	4.06124826508076	4.26350835822642	4.25024857071783	4.14980941503501	4.2101536660604	4.13420151180535	4.25242169258698	3.96907262250912	4.23346886195981	4.11125491000766
37947_at	6.65383935240626	6.77900969154309	7.07651616805034	7.0008288561525	6.64962180429394	6.75956367424142	6.59743637364153	6.60785879529704	6.61464738632823	6.93124809539762	6.33699028177749	6.68177403591027	6.45233512464246	6.46805615498788	6.70385137542887	6.62148407936199	7.02927957860451	6.36345381317933
37948_at	5.27424067740162	5.38022886757053	4.81818395025485	5.05282192703968	5.53527709183659	5.31055771524249	5.89576621130764	5.95366414124363	5.81946665974113	5.5708564238821	5.65813580299671	5.78928496875145	5.94424250914312	6.19266971969687	5.89119722376228	5.87262395984757	5.89268963451182	5.77567537637217
37949_at	2.61115451537727	2.32762299228805	2.20371360299762	2.5450157875509	2.57149426550104	2.62284875430665	2.61872087904494	2.54940572565968	2.44843194295578	2.39825796313455	2.54894555801398	2.59478985045713	2.54374116804374	2.46881771151194	2.35900289204943	2.46345071597241	2.36917288880994	2.41736067554712
37950_at	4.94503622324132	4.92796056867377	4.85855550918115	4.5381108646177	4.92947672419431	4.85705271614689	5.29166627975034	5.32600720921671	5.08962137197077	4.83477240687392	4.9764709861579	5.24048550710578	5.074935222058	5.10003268042409	5.14590647143874	4.77067172735577	4.77968279598594	4.71453224147641
37951_at	4.27949186853485	4.43262177050646	3.98518479177989	4.36449217891307	4.1826333336946	4.29175057459446	5.28597197322291	5.12079623210202	5.34088932628239	4.91548242868322	5.30681538903799	5.11509450807862	5.2249637184113	5.32784226661092	5.50974149579992	5.36899161639569	4.99388167411298	5.32428522285227
37952_at	3.72134435468264	3.8312078329693	3.7531934095849	3.86909711348471	3.90319544082971	3.818049538228	3.62727384249081	3.77504079175274	3.67877081579283	3.83713524821479	3.60643712314347	3.77756648576061	3.7964482829579	3.65433247780132	3.71215173713859	3.74747129828444	3.80635716727233	3.65919837550497
37953_s_at	5.17680337249753	5.06401594268601	5.08824665316374	5.70884420480704	5.10059533183894	5.19572245404438	5.18976851192924	5.12481854512187	5.23925805634328	5.41465830521679	4.91733971434798	5.18784921155583	5.17228553900938	4.96593129839072	5.12028057658262	5.12675215850066	5.4558260243315	4.99653068994071
37954_at	4.5025889089113	4.67460906185272	5.13349393174022	4.61346821024446	4.55951107323954	4.66936944578845	4.52576051786216	4.67447254643027	4.80528107455381	4.93156724624239	4.56692103328589	4.82569920936421	4.63973107958982	4.51016701892021	4.61691813089738	4.69084188693014	5.16900408122433	4.64296410891394
37955_at	7.44472303887554	7.44685875232379	7.26622123850337	7.46822481857462	7.07905864870105	7.32927331604618	7.49548286695061	7.63695925457608	7.43291423421128	7.59391853424763	6.87356076083296	7.48058928720636	7.40272577312423	7.51136734642265	7.64403920291618	7.52677573290501	7.81867897218458	6.94973504390398
37956_at	3.98966591337335	3.97972829625475	4.50796592494511	3.9743366475673	3.99881463776015	4.0917218750121	3.98339464437546	4.01843557092938	3.97091158885358	3.99445525703869	3.99843439814446	3.99529560472958	4.06927862825391	3.72597003092767	3.93302100591065	3.94107264573212	4.12906217471572	3.89659854325954
37957_at	5.06601987184731	5.14331032776384	4.84901887057773	5.18977626779252	5.05547693873882	5.16423646117089	4.93288783529162	4.98928417292472	5.00900592539875	5.18533782990882	4.85428592901045	4.81612093344462	5.02601028890533	5.06465998911751	5.1052409185784	5.06160003789976	5.08650022073665	4.81269531746574
37958_at	4.30584254415244	5.58002167981646	3.84380446980744	5.47499419644069	5.85748171827236	5.62579921978935	6.13447936643225	6.66429933769144	6.03854559757283	6.47089899686831	6.49573286944415	6.30272260417456	6.12907980915711	6.38664198218287	6.27881695837452	6.45967383023284	6.68028150995523	6.80894298648582
37959_at	6.14421898693276	6.10099131187827	6.03090353643938	6.55077953073805	5.7945858567369	5.92442025675451	6.19603897029649	6.19233846825516	6.31567178403634	6.2361631438951	5.62868546015761	5.93926530121502	6.06225376331766	6.09568551956239	6.28868808471943	6.1554292751677	6.13964024433219	5.7415428968987
37960_at	5.35905484420279	5.25502353421833	5.16896745838331	5.73612291584913	5.16841356283047	5.27358817293231	5.46089502376374	5.55048569720913	5.42792327391868	5.2588962851947	5.4514833079264	5.16387691067546	5.35716755733926	5.57528490062224	5.44583070828376	5.30380357321008	5.21024633759158	5.40552362791033
37961_at	8.14118237650907	7.92624755224335	7.75959120638286	7.90305333059049	7.80483516929933	7.76970599599207	6.71036384820086	6.76880566766649	6.75648584884816	6.29235769163286	6.89829846539893	7.02092523493743	6.91899330198662	6.69498397353964	6.89193434036231	6.66803624969203	6.13160673291377	6.65868705711612
37962_r_at	5.99892840015283	5.92835451149845	5.3949038077551	5.62281009592918	6.18590660735079	5.85954641661081	5.68580037123448	5.56856051540896	6.04758420088302	5.43632869230359	5.9604133017113	5.52964355330912	5.60498507315386	5.76248306273852	5.54725396770847	6.5952421969277	5.55248781522319	6.21887687797792
37963_at	5.47137619696658	5.59586859804325	5.83204168171152	5.53247450854838	5.41489272525958	5.64880871958638	5.64442533254613	5.60604605872226	5.6465499008586	5.74355021176263	5.45717014031195	5.64291184854459	5.68638341591142	5.46336260211103	5.67667239089093	5.51124195653008	5.64663186788633	5.48207103620688
37964_at	5.76587217148248	5.76845061744443	5.78029418235721	5.97996836727566	5.65052100612741	5.59944043961236	5.2538837833638	5.38043979392538	5.51334369001494	5.56486173215448	4.91798708141145	5.09818969252865	5.08741121958076	5.44529905479785	5.43027880392690	5.5495842258419	5.2884518970153	5.01692717544277
37965_at	4.80839350207448	4.8878795941655	5.16551196613273	4.90999256879843	4.69860782436155	4.70799248439363	4.79853502199603	5.00454293991681	4.9453808123278	4.92230948542002	4.73485765854027	4.83208134339642	4.95102322245621	4.74132386849172	5.03567478056728	4.848848529368	4.94703590999955	4.71327374424817
37966_at	4.78278634481438	4.75932955633112	4.72543274035622	4.70322944990475	4.83573554094838	4.57412849568368	4.99750050862569	5.07007716776693	5.04909295732744	4.98198292214247	4.64146199346743	4.9692653480838	5.04524122664512	4.91739186775135	5.05977151360821	5.17528115456654	5.01503062869929	4.78970859364193
37967_at	6.39073226856155	6.40794869508918	6.59630878640336	6.3793482447555	6.44891392780416	6.3461000085027	6.34488423731215	6.5055139089759	6.44094327344678	6.64789258387727	6.54993570577268	6.38386150916553	6.45226751813045	6.28688788542907	6.40641231708088	6.38599640164971	6.43848096069	6.89369130725047
37968_at	5.1849545142038	5.19789391329677	5.51323070965802	5.34125479646549	5.05472688450468	5.21471857093317	5.2692776590535	5.00030824793437	5.18137957154043	5.36696073317144	5.03564252124296	5.39669599196606	5.30865269566757	5.21673471519845	5.13182296746576	5.19916097474312	5.46316777609553	5.09898675106408
37969_at	6.03268300836249	6.11370963962929	6.16360289894062	6.03675297181181	6.04509836383723	6.08265919960166	6.13163141023796	6.06729884894717	5.99778021654445	6.07022877446265	6.02060957627591	6.119685029898	6.06267702092661	6.06976760317977	6.01198952814319	6.15931631642627	5.95433664669554	5.96111704639712
37970_at	7.73260884216076	7.6126581761154	7.47931666794940	7.56966035632617	7.46136960282362	7.60825172135942	7.7125073528351	7.60903935755589	7.76046090571931	7.88112015102529	7.63063757259037	7.55554450811015	7.6612227434771	7.64055696422375	7.80234370204457	7.86292654867197	8.02053459768317	7.70559815441726
37971_at	2.97061075612217	3.30106599883373	2.73748815977656	3.01893091972102	2.97141836595545	2.93805438614259	3.04461700257814	3.4947877199225	3.13766814259526	2.88181744236576	3.47713700462638	3.07298002934285	3.16656252978804	3.20447223798968	3.12381922423067	2.91034482434983	3.04555779075088	3.31359892556118
37972_at	3.52637534097627	3.59104464209157	3.99178720037158	3.60862035689274	3.35298557260707	3.55078615129167	3.83824754923588	3.537614349831	3.65269836221623	3.59665230881178	3.64838503926217	3.76661462963201	3.6092178965565	3.46780055022580	3.66406234102889	3.5880008871542	4.10310873048881	3.58494060019471
37973_at	4.93672137980441	5.06830523728137	5.2719912227714	4.91966544962756	5.37420542939075	5.09895143484235	4.80740859292566	4.90808015293024	5.00098551014214	5.10911964953488	4.99208777479375	5.10264403126793	4.94408021617286	4.91040102393406	4.9241480872495	4.904535766168	4.98972613605229	4.9362084833179
37974_at	4.3856547253586	4.2127646514031	3.74569143662222	4.5073709356103	4.40324782887866	4.24720266133946	4.726246666361	4.93022187239397	4.81575546410515	4.62777138816516	4.82537828232011	4.833450871426	4.73695200306742	4.88685903288991	4.62696666199027	4.77419874742908	4.78489233874279	4.81216804003802
37975_at	4.35882227509461	4.40060719392993	4.10984382052467	4.40471595144563	4.49275639159249	4.38103216710213	4.0750942247724	4.68332901391388	4.26899395616706	4.3668166261816	4.91080953722871	4.37174797824525	4.35612343410598	4.25128774650442	4.35264868528171	4.01674870563233	4.36132526215884	5.14018755710455
37976_at	6.10269940753621	6.43802530770969	6.27481962139307	6.0552349654959	6.29597536308079	6.19501679731175	6.18405393284985	7.02082135030647	5.93070852975704	6.25783238281596	6.69572121351279	6.28964363775244	6.17121773724248	6.07299040759514	6.4528993506567	5.87987615098243	6.21404785060844	6.92054108448916
37977_at	5.72471918672105	5.70530169692044	5.75652540640408	6.05399129650439	5.53590409554879	5.7912879526887	5.58450566560159	5.67899736887636	5.47354261866127	5.81111642028235	5.5069910636368	5.68443046973018	5.66863799876803	5.29509566169219	5.55311166360284	5.44184969889302	5.68663242667227	5.4554439712488
37978_at	5.71546380452199	5.86901722286741	6.21290236072963	5.76616513054267	5.88605128553093	5.87352610241170	6.00505982598372	5.88983449713874	5.79767007471393	5.98878963825728	5.99549437880834	5.90996977159902	5.98686808425338	5.80961671977139	5.88159632263163	5.84488388553548	5.94147032956054	5.89607010871185
37979_at	3.69756633105771	3.98765673805835	3.9352211150099	4.23636155897912	3.87489232284008	4.01991085832883	3.85256604687666	4.10778524875753	3.9770141459313	4.14403982875318	4.05407445184371	3.8249698166783	3.92004274399288	4.13916354075949	4.02268532238807	3.89657234213991	4.10453218181379	4.17012293192942
37980_at	4.16889389160097	4.81542410675369	4.33901381127995	4.66333127558767	4.90113418381706	4.56638267863997	4.25834512527311	4.35982742100278	4.43427276495301	4.31401697622817	4.6311991759971	4.30265580546319	4.08463982868781	4.3537902076036	4.24334791301319	4.3386613580906	4.1871435310022	4.80941128035428
37981_at	5.33988801249965	5.5099850893112	4.95735557439356	5.83229709626333	5.47463956822169	5.48415947848461	6.25071664495005	6.32388115420407	6.23841825393836	6.7017950918961	6.17595573891576	6.28081861231449	6.18320160360494	6.2572519994096	6.28191840967684	6.17289324451459	6.56687673932403	6.27742036620075
37982_at	4.6427294087164	4.76648434499748	5.46033558819502	4.78607580490754	5.06976340322079	5.02431689583307	4.4595545093262	4.7308266123206	4.94702288680707	4.53513503734594	5.01367270269888	4.5509289595694	4.66632117854104	4.53606820068044	4.58078462068693	4.52813421874804	4.43456707232047	4.76689257316854
37983_at	3.48519338252103	3.44462641756388	3.05510642649858	3.6154309754122	3.33318633666579	3.673067729065	3.3272229889854	3.44014741299605	3.39738020879475	3.39569206338986	3.27056394629763	3.48291392638811	3.32790981249121	3.38264938153727	3.5350561900518	3.47793107603496	3.41711134710602	3.43254637606489
37984_s_at	2.96523597897278	3.10031617125564	2.40403533649986	3.33262443081927	3.18471454878578	3.04896758926864	2.57694545912816	2.43644391629076	2.84844207992714	2.9772147051216	2.76606223009432	2.68337547556665	2.59718123127523	2.88345763369632	2.69911684218381	2.75067171063525	2.57391386736455	2.93617564355242
37985_at	4.39627405384136	4.50160022284131	4.65915968561042	4.62669306806807	4.74455928302882	4.83436342782309	3.59554403300878	3.77341285513259	3.83754645450308	3.7954887995088	3.82721355714051	3.8349096436724	3.63645511618882	3.60547693795388	3.73893015658717	3.63946284185635	4.17446917535964	3.99366810094354
37986_at	3.57545436168252	3.65510516447654	3.57337027843038	3.59394235574575	3.56153623541623	3.87790222794178	3.4870045068913	3.47824385455141	3.44619994022063	3.56405483151502	3.47564524129457	3.51624820057397	3.50323704407808	3.33019917381184	3.51938890922306	3.38302681906	3.51996116593535	3.27832306479056
37987_at	3.20220620309524	2.88291027277322	2.68669333953505	3.02260086197591	2.75139559855819	3.10524752138811	2.81758550090371	2.82704345618157	2.82915612469059	3.05723589788759	2.63318970582032	2.92642029435382	2.73902026028051	2.82863092098854	3.01365350531998	2.76560455253081	2.68868607163489	2.68920378691012
37988_at	3.93781671960591	3.88625663224061	4.70938233982129	3.86553242136602	3.66896323886167	3.96014981237175	4.06150403619923	4.08039425003965	3.93142600623413	4.22687490160043	3.90752149442298	4.25658890121039	4.01394370668336	3.92768234913394	3.97341128249037	3.97512327704569	4.19071292202305	3.82008815731911
37989_at	3.4591876709838	2.70931451782297	2.34432838722145	2.67619687534808	2.71720826415328	2.90819001219797	2.61699548226259	2.36036409686361	2.60849121054532	2.5492225852114	2.45192307545163	2.41131326703475	2.40729380782801	2.59326985469024	2.66812882329805	2.50684109383962	2.42408634343025	2.34768988551712
37990_at	5.20170922065626	4.43027039157627	5.48523648189675	6.06293082360089	5.32927035064704	4.66171179882967	4.64865570893274	4.33916431848831	4.53064356408715	5.4873979252327	4.63619448089954	4.40944663519155	4.46512874860491	4.71790913098627	4.50557934622577	4.59632192012857	5.41011768650482	4.8352092549196
37991_at	4.65914128948871	4.75500311854288	4.51397198479924	4.83754331500781	4.40819733698582	4.47671664920498	4.71723642080138	4.72513000759976	4.67241276594444	4.47234879159241	4.0793760456	4.53842126914077	4.52850025362632	4.536809703458	4.63918547740708	4.46304699696862	4.49862459990793	4.46592967595785
37992_s_at	8.90000203614044	8.58704173391285	8.60573372803798	8.54095779244158	8.58792577204727	8.65282432328535	8.89438970437588	8.79640996806436	8.70811394632334	8.93365595118724	8.68547507875218	8.76695748952329	9.04417841948164	8.94975919246042	8.78774394149346	8.67814728946812	8.97769891798249	8.68885393020461
37993_at	6.96374541889837	7.03045946609993	7.10179066148285	7.05913163419439	7.03026364573399	7.02776871099135	6.98885994175679	6.9676500395359	7.06518117838523	7.29818356322047	7.01587988852806	7.09484708497209	7.04316337604758	6.85422233125217	7.08261347339074	7.060299007346	7.29378838461106	6.8708507274481
37994_at	6.76471941357304	6.37950761205016	5.93419900407555	6.36995895670738	6.95503324527233	6.44595814400887	6.6356116710218	6.27136555026965	6.41472651535159	5.81569362274187	6.74908048215634	6.15486671277939	6.15180504233828	6.35597026230404	5.81962101286154	6.26235111259363	5.50655794992095	6.22916400929279
37995_s_at	7.03976732417408	6.91640314390258	6.42027771838923	6.6220840650141	7.02671193529889	6.77688467254144	6.98171436416365	6.79970108051245	6.68977949466107	6.15797713909734	6.85829040109426	6.61006373962652	6.43867807639597	6.79292762342154	6.3280089367947	6.47022518609807	5.93820499276398	6.3781160814719
37996_s_at	5.48795294641692	5.54262705930936	5.41194578120426	5.78996818686757	5.19299162365187	5.34304361218789	5.4402205230311	5.42260986702765	5.43095107363511	5.55900673558385	5.324990359393	5.42931831249871	5.49288771977319	5.3294507472882	5.48294235548488	5.42302112305059	5.7085874574622	4.87245041215467
37997_r_at	5.6791339951132	5.70019975101476	5.68170535335532	5.7204831483196	5.76061405920012	5.7759702930596	5.69756011667673	5.6929863287026	5.65231544013955	5.75491134745325	5.65280784119439	5.82191151069346	5.60241098606137	5.62180284829294	5.75814235873143	5.77204288195455	5.88213794150096	5.69300181515977
